12-Nov-02,1262.140
13-Nov-02,1261.970
14-Nov-02,1293.210
15-Nov-02,1301.280
18-Nov-02,1287.790
19-Nov-02,1282.610
20-Nov-02,1307.610
21-Nov-02,1335.750
22-Nov-02,1331.170
25-Nov-02,1334.520
26-Nov-02,1306.790
27-Nov-02,1343.470
29-Nov-02,1339.890
02-Dec-02,1337.350
03-Dec-02,1317.650
04-Dec-02,1313.540
05-Dec-02,1297.800
06-Dec-02,1305.980
09-Dec-02,1277.050
10-Dec-02,1294.910
11-Dec-02,1295.910
12-Dec-02,1291.160
13-Dec-02,1273.830
16-Dec-02,1303.850
17-Dec-02,1293.260
18-Dec-02,1276.360
19-Dec-02,1266.790
20-Dec-02,1283.260
23-Dec-02,1285.600
24-Dec-02,1278.580
26-Dec-02,1274.560
27-Dec-02,1254.660
30-Dec-02,1260.420
31-Dec-02,1261.180
02-Jan-03,1303.170
03-Jan-03,1302.550
06-Jan-03,1331.820
07-Jan-03,1323.170
08-Jan-03,1304.950
09-Jan-03,1330.310
10-Jan-03,1330.290
13-Jan-03,1328.500
14-Jan-03,1336.250
15-Jan-03,1317.180
16-Jan-03,1312.010
17-Jan-03,1293.630
21-Jan-03,1273.310
22-Jan-03,1260.160
23-Jan-03,1273.040
24-Jan-03,1235.840
27-Jan-03,1215.860
28-Jan-03,1231.740
29-Jan-03,1240.310
30-Jan-03,1212.230
31-Jan-03,1228.140
03-Feb-03,1234.790
04-Feb-03,1217.400
05-Feb-03,1211.040
06-Feb-03,1203.580
07-Feb-03,1191.460
10-Feb-03,1200.510
11-Feb-03,1190.830
12-Feb-03,1176.150
13-Feb-03,1174.430
14-Feb-03,1199.610
18-Feb-03,1223.110
19-Feb-03,1214.660
20-Feb-03,1203.180
21-Feb-03,1219.100
24-Feb-03,1196.710
25-Feb-03,1205.320
26-Feb-03,1189.980
27-Feb-03,1204.110
28-Feb-03,1209.710
03-Mar-03,1200.600
04-Mar-03,1182.170
05-Mar-03,1193.870
06-Mar-03,1182.820
07-Mar-03,1192.620
10-Mar-03,1161.850
11-Mar-03,1152.150
12-Mar-03,1157.610
13-Mar-03,1197.560
14-Mar-03,1199.550
17-Mar-03,1242.090
18-Mar-03,1247.400
19-Mar-03,1258.370
20-Mar-03,1260.770
21-Mar-03,1289.740
24-Mar-03,1244.310
25-Mar-03,1259.440
26-Mar-03,1252.590
27-Mar-03,1250.710
28-Mar-03,1243.510
31-Mar-03,1221.460
01-Apr-03,1236.300
02-Apr-03,1268.820
03-Apr-03,1262.430
04-Apr-03,1265.900
07-Apr-03,1267.490
08-Apr-03,1265.570
09-Apr-03,1247.990
10-Apr-03,1256.040
11-Apr-03,1251.410
14-Apr-03,1275.820
15-Apr-03,1283.960
16-Apr-03,1268.280
17-Apr-03,1287.990
21-Apr-03,1285.720
22-Apr-03,1313.630
23-Apr-03,1324.680
24-Apr-03,1313.750
25-Apr-03,1295.570
28-Apr-03,1318.850
29-Apr-03,1323.260
30-Apr-03,1322.070
01-May-03,1321.390
02-May-03,1341.280
05-May-03,1336.240
06-May-03,1347.540
07-May-03,1340.870
08-May-03,1327.420
09-May-03,1346.680
12-May-03,1363.610
13-May-03,1359.740
14-May-03,1355.760
15-May-03,1366.590
16-May-03,1363.320
19-May-03,1329.380
20-May-03,1327.870
21-May-03,1333.330
22-May-03,1345.530
23-May-03,1347.490
27-May-03,1373.860
28-May-03,1376.580
29-May-03,1371.510
30-May-03,1391.720
02-Jun-03,1396.700
03-Jun-03,1403.290
04-Jun-03,1424.910
05-Jun-03,1430.640
06-Jun-03,1427.280
09-Jun-03,1410.210
10-Jun-03,1423.110
11-Jun-03,1441.860
12-Jun-03,1443.410
13-Jun-03,1429.110
16-Jun-03,1461.150
17-Jun-03,1462.480
18-Jun-03,1460.320
19-Jun-03,1438.090
20-Jun-03,1439.540
23-Jun-03,1419.240
24-Jun-03,1421.860
25-Jun-03,1410.100
26-Jun-03,1425.820
27-Jun-03,1411.970
30-Jun-03,1409.480
01-Jul-03,1421.030
02-Jul-03,1437.610
03-Jul-03,1425.970
07-Jul-03,1453.070
08-Jul-03,1458.510
09-Jul-03,1450.510
10-Jul-03,1430.960
11-Jul-03,1444.700
14-Jul-03,1453.000
15-Jul-03,1448.020
16-Jul-03,1438.860
17-Jul-03,1421.110
18-Jul-03,1437.890
21-Jul-03,1416.880
22-Jul-03,1430.350
23-Jul-03,1431.100
24-Jul-03,1420.960
25-Jul-03,1445.700
28-Jul-03,1442.580
29-Jul-03,1432.310
30-Jul-03,1429.910
31-Jul-03,1434.330
01-Aug-03,1419.640
04-Aug-03,1423.510
05-Aug-03,1398.420
06-Aug-03,1401.010
07-Aug-03,1411.270
08-Aug-03,1416.300
11-Aug-03,1421.010
12-Aug-03,1435.170
13-Aug-03,1426.550
14-Aug-03,1435.960
15-Aug-03,1436.430
18-Aug-03,1449.650
19-Aug-03,1453.450
20-Aug-03,1450.610
21-Aug-03,1454.980
22-Aug-03,1440.170
25-Aug-03,1441.110
26-Aug-03,1445.510
27-Aug-03,1445.840
28-Aug-03,1454.700
29-Aug-03,1462.300
02-Sep-03,1482.610
03-Sep-03,1489.250
04-Sep-03,1491.770
05-Sep-03,1482.240
08-Sep-03,1497.220
09-Sep-03,1484.930
10-Sep-03,1467.290
11-Sep-03,1475.720
12-Sep-03,1478.940
15-Sep-03,1473.430
16-Sep-03,1494.500
17-Sep-03,1489.700
18-Sep-03,1509.470
19-Sep-03,1504.740
22-Sep-03,1485.160
23-Sep-03,1494.190
24-Sep-03,1465.660
25-Sep-03,1457.090
26-Sep-03,1448.030
29-Sep-03,1462.200
30-Sep-03,1446.770
01-Oct-03,1479.230
02-Oct-03,1482.360
03-Oct-03,1496.320
06-Oct-03,1502.860
07-Oct-03,1510.050
08-Oct-03,1502.650
09-Oct-03,1509.860
10-Oct-03,1509.000
13-Oct-03,1519.600
14-Oct-03,1525.600
15-Oct-03,1521.950
16-Oct-03,1526.800
17-Oct-03,1511.180
20-Oct-03,1518.970
21-Oct-03,1520.930
22-Oct-03,1498.280
23-Oct-03,1503.260
24-Oct-03,1496.200
27-Oct-03,1499.430
28-Oct-03,1522.210
29-Oct-03,1524.410
30-Oct-03,1523.120
31-Oct-03,1528.620
03-Nov-03,1540.710
04-Nov-03,1532.340
05-Nov-03,1530.540
06-Nov-03,1539.750
07-Nov-03,1533.020
10-Nov-03,1524.260
11-Nov-03,1523.470
12-Nov-03,1541.490
13-Nov-03,1541.300
14-Nov-03,1529.840
17-Nov-03,1520.070
18-Nov-03,1506.320
19-Nov-03,1518.510
20-Nov-03,1505.760
21-Nov-03,1508.210
24-Nov-03,1532.690
25-Nov-03,1535.490
26-Nov-03,1542.400
28-Nov-03,1542.070
01-Dec-03,1559.500
02-Dec-03,1554.420
03-Dec-03,1552.090
04-Dec-03,1559.470
05-Dec-03,1547.520
08-Dec-03,1558.960
09-Dec-03,1545.680
10-Dec-03,1544.310
11-Dec-03,1562.230
12-Dec-03,1566.500
15-Dec-03,1557.660
16-Dec-03,1568.020
17-Dec-03,1570.150
18-Dec-03,1588.900
19-Dec-03,1588.190
22-Dec-03,1594.430
23-Dec-03,1598.930
24-Dec-03,1596.050
26-Dec-03,1598.750
29-Dec-03,1619.160
30-Dec-03,1619.590
31-Dec-03,1622.940
02-Jan-04,1618.050
05-Jan-04,1638.100
06-Jan-04,1640.310
07-Jan-04,1644.600
08-Jan-04,1652.830
09-Jan-04,1638.140
12-Jan-04,1646.030
13-Jan-04,1637.330
14-Jan-04,1650.960
15-Jan-04,1653.210
16-Jan-04,1664.570
20-Jan-04,1663.030
21-Jan-04,1676.070
22-Jan-04,1670.730
23-Jan-04,1667.260
26-Jan-04,1687.440
27-Jan-04,1670.910
28-Jan-04,1648.440
29-Jan-04,1657.090
30-Jan-04,1652.730
02-Feb-04,1658.790
03-Feb-04,1659.920
04-Feb-04,1646.290
05-Feb-04,1649.350
06-Feb-04,1670.140
09-Feb-04,1666.160
10-Feb-04,1674.550
11-Feb-04,1693.030
12-Feb-04,1684.920
13-Feb-04,1675.860
17-Feb-04,1692.220
18-Feb-04,1684.900
19-Feb-04,1678.010
20-Feb-04,1673.710
23-Feb-04,1669.200
24-Feb-04,1666.420
25-Feb-04,1673.340
26-Feb-04,1675.630
27-Feb-04,1675.700
01-Mar-04,1691.900
02-Mar-04,1681.880
03-Mar-04,1685.170
04-Mar-04,1690.830
05-Mar-04,1693.760
08-Mar-04,1679.740
09-Mar-04,1670.070
10-Mar-04,1645.790
11-Mar-04,1621.210
12-Mar-04,1641.420
15-Mar-04,1617.910
16-Mar-04,1627.030
17-Mar-04,1646.290
18-Mar-04,1644.210
19-Mar-04,1625.840
22-Mar-04,1604.800
23-Mar-04,1602.670
24-Mar-04,1598.850
25-Mar-04,1625.010
26-Mar-04,1623.360
29-Mar-04,1644.750
30-Mar-04,1651.430
31-Mar-04,1650.420
01-Apr-04,1659.160
02-Apr-04,1673.410
05-Apr-04,1686.240
06-Apr-04,1683.230
07-Apr-04,1672.140
08-Apr-04,1670.360
12-Apr-04,1679.020
13-Apr-04,1655.990
14-Apr-04,1654.170
15-Apr-04,1655.150
16-Apr-04,1663.620
19-Apr-04,1665.400
20-Apr-04,1639.490
21-Apr-04,1648.310
22-Apr-04,1671.630
23-Apr-04,1672.620
26-Apr-04,1665.200
27-Apr-04,1668.980
28-Apr-04,1646.200
29-Apr-04,1634.160
30-Apr-04,1624.510
03-May-04,1639.460
04-May-04,1642.500
05-May-04,1645.650
06-May-04,1634.750
07-May-04,1612.310
10-May-04,1595.380
11-May-04,1607.940
12-May-04,1611.150
13-May-04,1610.050
14-May-04,1609.120
17-May-04,1592.230
18-May-04,1603.140
19-May-04,1599.290
20-May-04,1600.060
21-May-04,1606.490
24-May-04,1609.220
25-May-04,1635.140
26-May-04,1638.160
27-May-04,1647.650
28-May-04,1646.800
01-Jun-04,1647.570
02-Jun-04,1653.670
03-Jun-04,1641.430
04-Jun-04,1650.080
07-Jun-04,1676.480
08-Jun-04,1679.210
09-Jun-04,1663.380
10-Jun-04,1671.020
14-Jun-04,1655.000
15-Jun-04,1664.920
16-Jun-04,1667.230
17-Jun-04,1665.020
18-Jun-04,1669.390
21-Jun-04,1662.460
22-Jun-04,1668.550
23-Jun-04,1682.750
24-Jun-04,1678.070
25-Jun-04,1668.930
28-Jun-04,1667.610
29-Jun-04,1671.840
30-Jun-04,1678.830
01-Jul-04,1661.530
02-Jul-04,1656.330
06-Jul-04,1642.840
07-Jul-04,1646.360
08-Jul-04,1632.890
09-Jul-04,1638.420
12-Jul-04,1640.730
13-Jul-04,1641.960
14-Jul-04,1636.620
15-Jul-04,1629.580
16-Jul-04,1621.810
19-Jul-04,1621.090
20-Jul-04,1632.520
21-Jul-04,1610.880
22-Jul-04,1615.270
23-Jul-04,1599.620
26-Jul-04,1596.480
27-Jul-04,1612.330
28-Jul-04,1613.500
